time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.0400000000000014,-1.39528304613,2.08633222318,15.5415744815,0.354378062883,0.0889173291123,0.0,-1.62690082804,3.46841666787,4.62607737539,0.208152445072,-0.0663788664355,0.0,504.5003045921174,504.53929533364084,502.578941188537,506.0153070874317
2.1000000000000014,-1.49475087116,2.30141917616,15.8205406676,0.366988868465,0.0863827263866,0.0,-1.68841733961,3.70200278624,4.67171403913,0.202945756552,-0.0808162346018,0.0,463.63606871975406,462.49648675177644,464.1015743157322,463.73259253426056
2.1600000000000015,-1.5975545566,2.5294599998,16.098813635,0.383614074505,0.083728327537,0.0,-1.73817994998,3.90047794326,4.60342657081,0.224879964719,-0.098289156778,0.0,428.6282677059267,427.1338911663199,426.0673931547714,427.98441152614515
2.2200000000000015,-1.70339827949,2.77011724672,16.373984287,0.406209132638,0.0797095455802,0.0,-1.7895722702,4.1230214646,4.56780249934,0.256749679411,-0.084427565124,0.0,439.95693741135506,441.09584693341895,439.3630944923996,442.0537108536582
2.2800000000000016,-1.81244533874,3.02541207845,16.6490577911,0.42175804047,0.0747534453021,0.0,-1.84480310592,4.38781064736,4.59999184589,0.251221813876,-0.081808702179,0.0,465.79303838488624,465.99249341705735,466.3218634574309,465.9517526001784
2.3400000000000016,-1.92450922631,3.29545560086,16.9228405006,0.43685089795,0.0865062546319,0.0,-1.89155344366,4.61446926757,4.52519497106,0.25196687656,-0.0382788019734,0.0,429.84865980494004,433.51898282943074,433.1072566121315,433.23516818252693
2.4000000000000017,-2.03950178173,3.57914437001,17.1916959897,0.45201548018,0.0845327394263,0.0,-1.94137400312,4.8427024978,4.4359496168,0.248113285505,-0.0331365930903,0.0,429.1930724142225,429.6287238032274,429.36628821402303,429.1046437817801
2.4600000000000017,-2.1575643788,3.87727875225,17.4562297815,0.467678519752,0.0827970892999,0.0,-1.99388396282,5.09596076077,4.38083126664,0.25663746092,-0.0399711198724,0.0,443.4220142327643,442.85952734705364,443.19692833048725,443.9604019265656
2.520000000000002,-2.27884281954,4.19130008092,17.7182649194,0.484488252429,0.0823354179823,0.0,-2.04866123691,5.37228201701,4.35232699602,0.268505565673,-0.0564629378261,0.0,455.44856238305823,454.1261643923645,455.1841308895619,456.19956812866764
2.580000000000002,-2.40339921028,4.52212044877,17.9784060809,0.5007325021,0.0824374106458,0.0,-2.10316464892,5.65582655181,4.31768068697,0.271488725307,-0.0371641234687,0.0,456.1013583656951,457.6389024588849,455.5524321782415,455.8622922274336
2.640000000000002,-2.53181105712,4.87359146281,18.2424978158,0.519096210548,0.0815000695479,0.0,-2.17696414738,6.06061085017,4.48231458294,0.286109918123,-0.0508759819438,0.0,525.983820255363,525.0325227473445,523.8228320579597,524.9032543521465
2.700000000000002,-2.66367316045,5.24387949401,18.5060856983,0.538926671596,0.0799951875781,0.0,-2.21835103652,6.2833088999,4.30329844658,0.302827380206,-0.0383955337462,0.0,411.88651343078413,412.98764325986457,412.2694147202014,413.83773210631875
2.760000000000002,-2.79852614265,5.63071569959,18.7637333295,0.560767335286,0.0956904401918,0.0,-2.27813399496,6.61203809001,4.28249025713,0.280602377488,-0.0860858283179,0.0,477.30971960436256,473.65331451595466,472.82524413153453,471.19282106051634
2.820000000000002,-2.93730045128,6.03820620768,19.0208777543,0.580965038408,0.0909669647589,0.0,-2.34707518315,6.97170683374,4.28661176119,0.259280114012,-0.0799078560279,0.0,488.0303993219849,488.4863484859176,488.2320438203761,486.70669147690745
2.880000000000002,-3.07986983052,6.46603592541,19.275743534,0.59655308996,0.0862869861067,0.0,-2.40478188235,7.28965552238,4.20745930098,0.260357290558,-0.0850045560221,0.0,462.80111796214203,462.394562242572,464.4631480498179,464.61226775338605
